1    -7.4950000000e+01     9.8000000000e+00   -5.982122e+04
2    -7.5050000000e+01     9.7500000000e+00   -5.843376e+04
3    -7.5150000000e+01     9.7000000000e+00   -5.710695e+04
4    -7.5400000000e+01     9.5500000000e+00   -5.406075e+04
5    -7.5550000000e+01     9.4500000000e+00   -5.239500e+04
6    -7.6150000000e+01     9.0000000000e+00   -4.658985e+04
7    -7.6200000000e+01     8.9500000000e+00   -4.618634e+04
8    -7.6250000000e+01     8.9000000000e+00   -4.577094e+04
9    -7.6300000000e+01     8.8500000000e+00   -4.533802e+04
10    -7.8350000000e+01     7.2500000000e+00   -8.549099e+03
11    -7.8450000000e+01     7.2000000000e+00   -7.051530e+03
12    -7.8550000000e+01     7.1500000000e+00   -5.674178e+03
13    -7.8600000000e+01     7.1000000000e+00   -4.983692e+03
14    -8.0250000000e+01     1.6000000000e+00   -7.170531e+03
15    -8.0400000000e+01     1.3500000000e+00   -7.274572e+03
16    -8.0450000000e+01     1.2500000000e+00   -7.361078e+03
17    -8.0500000000e+01     1.1500000000e+00   -7.414547e+03
18    -8.0550000000e+01     1.0500000000e+00   -7.435397e+03
19    -8.0800000000e+01     6.0000000000e-01   -6.893046e+03
20    -8.0850000000e+01     5.0000000000e-01   -6.772799e+03
21    -8.1099997684e+01    -8.9957411075e-06   -6.074364e+03
22    -8.1149988326e+01    -1.0001371073e-01   -5.857765e+03
23    -8.1199978818e+01    -2.0001846707e-01   -5.637927e+03
24    -8.1249959667e+01    -4.0002327566e-01   -5.711143e+03
25    -8.1299940214e+01    -6.0002813467e-01   -5.756243e+03
26    -8.1349920457e+01    -8.0003304407e-01   -5.759372e+03
27    -8.1449875130e+01    -1.2500430327e+00   -5.728061e+03
28    -8.1499854420e+01    -1.4500480962e+00   -5.592036e+03
29    -8.1549833404e+01    -1.6500532101e+00   -5.451296e+03
30    -8.1899619891e+01    -3.6000909673e+00   -6.623259e+03
31    -8.1949585372e+01    -3.9000966321e+00   -6.701142e+03
32    -8.1999534353e+01    -4.3501025552e+00   -6.983768e+03
33    -8.1999529011e+01    -4.4001026212e+00   -7.057293e+03
34    -8.1999523668e+01    -4.4501026878e+00   -7.128797e+03
35    -8.1999518324e+01    -4.5001027553e+00   -7.197925e+03
36    -8.1999512979e+01    -4.5501028234e+00   -7.264336e+03
37    -8.1999507634e+01    -4.6001028923e+00   -7.327710e+03
38    -8.1999502288e+01    -4.6501029620e+00   -7.387754e+03
39    -8.1999496941e+01    -4.7001030324e+00   -7.444206e+03
40    -8.1999491594e+01    -4.7501031036e+00   -7.496835e+03
41    -8.1999486246e+01    -4.8001031755e+00   -7.545446e+03
42    -8.1999480897e+01    -4.8501032481e+00   -7.589875e+03
43    -8.1999475547e+01    -4.9001033215e+00   -7.629988e+03
44    -8.1999470196e+01    -4.9501033956e+00   -7.665677e+03
45    -8.1999464845e+01    -5.0001034705e+00   -7.696856e+03
46    -8.1999459493e+01    -5.0501035461e+00   -7.723459e+03
47    -8.1999454140e+01    -5.1001036225e+00   -7.745428e+03
48    -8.1949367534e+01    -5.9500996718e+00   -7.832479e+03
49    -8.1899350885e+01    -6.1500947111e+00   -7.983100e+03
50    -8.1799323687e+01    -6.5000848427e+00   -8.155308e+03
51    -8.1749313067e+01    -6.6500799297e+00   -8.225424e+03
52    -8.1699302668e+01    -6.8000750618e+00   -8.259201e+03
53    -8.1649292490e+01    -6.9500702390e+00   -8.260172e+03
54    -8.1599282533e+01    -7.1000654612e+00   -8.230295e+03
55    -8.1449249004e+01    -7.6000515118e+00   -7.798218e+03
56    -8.1399235018e+01    -7.8000470330e+00   -7.508175e+03
57    -8.1349226235e+01    -7.9500424849e+00   -7.390913e+03
58    -8.1299222552e+01    -8.0500378610e+00   -7.439491e+03
59    -8.1249219018e+01    -8.1500332783e+00   -7.491335e+03
60    -8.0999198943e+01    -8.7000111151e+00   -7.648040e+03
61    -8.0799184947e+01    -9.1499941671e+00   -7.769239e+03
62    -8.0749182991e+01    -9.2499900008e+00   -7.822515e+03
63    -8.0699181185e+01    -9.3499858758e+00   -7.860325e+03
64    -8.0649179530e+01    -9.4499817922e+00   -7.879209e+03
65    -8.0199187761e+01    -1.0149946288e+01   -8.372398e+03
66    -8.0049191324e+01    -1.0399935228e+01   -8.277843e+03
67    -7.9799197298e+01    -1.0849917711e+01   -7.636216e+03
68    -7.9749198158e+01    -1.0949914363e+01   -7.433609e+03
69    -7.9699199171e+01    -1.1049911056e+01   -7.242086e+03
70    -7.9649200336e+01    -1.1149907790e+01   -7.068039e+03
71    -7.9599201654e+01    -1.1249904566e+01   -6.915735e+03
72    -7.9399218909e+01    -1.1499891565e+01   -7.057299e+03
73    -7.9249232030e+01    -1.1699882273e+01   -7.220636e+03
74    -7.8999254918e+01    -1.2049867641e+01   -7.584857e+03
75    -7.8749277551e+01    -1.2449854190e+01   -7.706157e+03
76    -7.8649288060e+01    -1.2599849053e+01   -7.703902e+03
77    -7.8549299040e+01    -1.2749844078e+01   -7.637729e+03
78    -7.8299329870e+01    -1.3099832242e+01   -7.403985e+03
79    -7.8199342462e+01    -1.3249827826e+01   -7.221911e+03
80    -7.8149350199e+01    -1.3299825579e+01   -7.256809e+03
81    -7.8099358016e+01    -1.3349823372e+01   -7.291975e+03
82    -7.8049365912e+01    -1.3399821204e+01   -7.328055e+03
83    -7.7599438473e+01    -1.3899803658e+01   -7.484747e+03
84    -7.7549447207e+01    -1.3949801882e+01   -7.546300e+03
85    -7.7499456022e+01    -1.3999800145e+01   -7.610067e+03
86    -7.7449464917e+01    -1.4049798448e+01   -7.675508e+03
87    -7.7399473892e+01    -1.4099796789e+01   -7.742100e+03
88    -7.7349482947e+01    -1.4149795170e+01   -7.809385e+03
89    -7.7299492083e+01    -1.4199793590e+01   -7.877006e+03
90    -7.7249501299e+01    -1.4249792050e+01   -7.944710e+03
91    -7.6799586407e+01    -1.4749780161e+01   -8.107270e+03
92    -7.6749596470e+01    -1.4799779013e+01   -8.150151e+03
93    -7.6699606613e+01    -1.4849777903e+01   -8.188678e+03
94    -7.6649616838e+01    -1.4899776833e+01   -8.222671e+03
95    -7.6599627143e+01    -1.4949775802e+01   -8.252195e+03
96    -7.6549637530e+01    -1.4999774810e+01   -8.277558e+03
97    -7.6499647997e+01    -1.5049773857e+01   -8.299272e+03
98    -7.6449658546e+01    -1.5099772944e+01   -8.318011e+03
99    -7.6399669176e+01    -1.5149772069e+01   -8.334545e+03
100    -7.6349679888e+01    -1.5199771234e+01   -8.349674e+03
101    -7.6299690680e+01    -1.5249770438e+01   -8.364166e+03
102    -7.6249701554e+01    -1.5299769681e+01   -8.378708e+03
103    -7.6199712510e+01    -1.5349768963e+01   -8.393864e+03
104    -7.6149723547e+01    -1.5399768285e+01   -8.410043e+03
105    -7.6099734665e+01    -1.5449767645e+01   -8.427484e+03
106    -7.6049745865e+01    -1.5499767045e+01   -8.446234e+03
107    -7.5999757147e+01    -1.5549766483e+01   -8.466144e+03
108    -7.5949768510e+01    -1.5599765961e+01   -8.486873e+03
109    -7.5899779956e+01    -1.5649765478e+01   -8.507890e+03
110    -7.5849791482e+01    -1.5699765035e+01   -8.528500e+03
111    -7.5799803091e+01    -1.5749764630e+01   -8.547875e+03
112    -7.5749814782e+01    -1.5799764264e+01   -8.565100e+03
113    -7.5699826554e+01    -1.5849763938e+01   -8.579226e+03
114    -7.5649838408e+01    -1.5899763651e+01   -8.589333e+03
115    -7.5599850345e+01    -1.5949763403e+01   -8.594586e+03
116    -7.5549862364e+01    -1.5999763194e+01   -8.594293e+03
117    -7.5499874464e+01    -1.6049763024e+01   -8.587936e+03
118    -7.5449886647e+01    -1.6099762893e+01   -8.575205e+03
119    -7.5399898912e+01    -1.6149762801e+01   -8.555994e+03
120    -7.5349911260e+01    -1.6199762749e+01   -8.530395e+03
121    -7.5299923689e+01    -1.6249762735e+01   -8.498666e+03
122    -7.5249936201e+01    -1.6299762761e+01   -8.461201e+03
123    -7.4900025933e+01    -1.6549763553e+01   -8.978828e+03
124    -7.4700078542e+01    -1.6699764894e+01   -9.119264e+03
125    -7.4150228882e+01    -1.7149771970e+01   -8.873672e+03
126    -7.3900299859e+01    -1.7349776718e+01   -8.700189e+03
127    -7.1351333927e+01    -2.2749900326e+01   -9.797771e+03
128    -7.1401370649e+01    -2.3599902940e+01   -1.014694e+04
129    -7.1451380617e+01    -2.4049903115e+01   -1.023607e+04
130    -7.1501402822e+01    -2.4699904699e+01   -1.068972e+04
131    -7.1551417858e+01    -2.5249905729e+01   -1.018640e+04
132    -7.1601419479e+01    -2.5599905484e+01   -9.372190e+03
133    -7.1651420575e+01    -2.5949905302e+01   -8.745101e+03
134    -7.1701418029e+01    -2.6249904833e+01   -8.422632e+03
135    -7.1751418096e+01    -2.6599904771e+01   -8.404982e+03
136    -7.1801414575e+01    -2.6899904415e+01   -8.438056e+03
137    -7.2201313671e+01    -2.8299896114e+01   -8.063654e+03
138    -7.2351261566e+01    -2.8649892427e+01   -7.703475e+03
139    -7.2401245476e+01    -2.8799891526e+01   -7.638447e+03
140    -7.2451229112e+01    -2.8949890668e+01   -7.543375e+03
141    -7.2501217445e+01    -2.9199890600e+01   -7.590947e+03
142    -7.2551205341e+01    -2.9449890580e+01   -7.544922e+03
143    -7.2601214618e+01    -3.0149894030e+01   -7.765894e+03
144    -7.2601217054e+01    -3.0199894412e+01   -7.802069e+03
145    -7.2601219494e+01    -3.0249894795e+01   -7.838639e+03
146    -7.2601221935e+01    -3.0299895178e+01   -7.875831e+03
147    -7.2601224380e+01    -3.0349895561e+01   -7.913830e+03
148    -7.2651239952e+01    -3.1199900312e+01   -8.184476e+03
149    -7.2701237563e+01    -3.1699902445e+01   -8.078187e+03
150    -7.2851197854e+01    -3.2599904465e+01   -7.087811e+03
151    -7.3650817377e+01    -3.4799900899e+01   -7.641289e+03
152    -7.4250476422e+01    -3.6099902072e+01   -8.769489e+03
153    -7.4300447106e+01    -3.6249902775e+01   -8.889384e+03
154    -7.4350417451e+01    -3.6399903520e+01   -8.980561e+03
155    -7.4400387452e+01    -3.6549904304e+01   -9.034378e+03
156    -7.4450357758e+01    -3.6749905550e+01   -9.181624e+03
157    -7.4500328199e+01    -3.6999907262e+01   -9.332262e+03
158    -7.4550298064e+01    -3.7249909017e+01   -9.323562e+03
159    -7.4600267831e+01    -3.7549911240e+01   -9.293756e+03
160    -7.4850104107e+01    -3.8549918733e+01   -8.077458e+03
161    -7.5000000000e+01    -3.9049922859e+01   -7.164211e+03
162    -7.5049964484e+01    -3.9199924171e+01   -6.910710e+03
163    -7.5099928462e+01    -3.9399925954e+01   -6.710587e+03
164    -7.5149890581e+01    -3.9949930806e+01   -6.672128e+03
165    -7.5349732717e+01    -4.1249942874e+01   -6.238970e+03
166    -7.5399686941e+01    -4.1949949276e+01   -6.630416e+03
167    -7.5549555005e+01    -4.2899958688e+01   -6.239364e+03
168    -7.5749370556e+01    -4.3949969894e+01   -6.480676e+03
169    -7.5799319171e+01    -4.4349974002e+01   -6.372439e+03
170    -7.5899212429e+01    -4.5149982334e+01   -7.151301e+03
171    -7.5949161407e+01    -4.5399985238e+01   -8.782266e+03
172    -7.5949159945e+01    -4.5449985678e+01   -9.305708e+03
173    -7.5949158481e+01    -4.5499986117e+01   -9.868793e+03
174    -7.5949157014e+01    -4.5549986557e+01   -1.046587e+04
175    -7.5899201378e+01    -4.5549985852e+01   -1.085092e+04
176    -7.5649425212e+01    -4.5449982018e+01   -1.197369e+04
177    -7.5399647510e+01    -4.5349979137e+01   -1.389120e+04
178    -7.4350565848e+01    -4.4999978060e+01   -3.167036e+04
179    -7.3551227479e+01    -4.4199983838e+01   -5.754787e+04
180    -7.3501267586e+01    -4.4149984523e+01   -5.959652e+04
181    -7.3451284955e+01    -4.3599980855e+01   -5.993853e+04
182    -7.3401296648e+01    -4.2949976352e+01   -5.997574e+04
183    -7.3301349076e+01    -4.2349973613e+01   -5.993967e+04
184    -7.3251376646e+01    -4.2099972741e+01   -5.979794e+04
185    -7.3201403621e+01    -4.1849971910e+01   -5.966927e+04
186    -7.3151430008e+01    -4.1599971120e+01   -5.976011e+04
187    -7.3101453258e+01    -4.1299969934e+01   -5.992390e+04
188    -7.3051455203e+01    -4.0599965312e+01   -5.995850e+04
