"V1","V2","V3"
129.599383818689,-3.37597164759324,0.001
129.472478268106,-3.48468450165181,10.5524513309948
129.346113983964,-3.60534125389277,20
129.875653144075,-3.65693419135819,0.001
129.695642351271,-3.78082748674424,10.7452075325479
129.49372112073,-3.87697221814074,20
130.108579706464,-3.98443019960722,0.001
129.845092633089,-4.11943657906251,11.7078526352956
129.547794894073,-4.17073480954773,20
130.337091126154,-4.33018836339553,0.001
129.930672783962,-4.46623126096659,11.685785530521
129.497318401743,-4.44459155717051,20
130.534221347556,-4.71347956274051,0.001
129.95762404287,-4.83642251958766,11.3116742609743
129.373797520872,-4.72169602818012,20
130.636567743957,-5.15288804130051,0.001
129.93317704588,-5.18329347000893,11.452361279737
129.248182922424,-4.99801649279908,20
130.694235373695,-5.64538957724197,0.001
129.91765747605,-5.52307203685774,11.0398517035958
129.155717684717,-5.3146023340476,20
130.527158971517,-6.12103128928937,0.001
129.816357597753,-5.83290001651586,11.1000157313795
129.073941786206,-5.62390613039749,20
130.249578970009,-6.48802897472173,0.001
129.694456159465,-6.12806658341058,11.2254877821163
129.051595956542,-5.9500717864719,20
129.935320216001,-6.80119827825055,0.001
129.535063763754,-6.44312230221002,11.4310014204452
129.021486793636,-6.25929991852813,20
129.574463797647,-7.01846543676887,0.001
129.318895171695,-6.72349298271523,12.3359187248342
128.958262230058,-6.55642379351342,20
129.232027477568,-7.22464207680664,0.001
129.066541055726,-6.98999103303388,11.7476026137401
128.843187073242,-6.79833916141464,20
128.892001722157,-7.42936734461942,0.001
128.785332059581,-7.20902280984738,11.1755930335945
128.647248173841,-7.00087860927724,20
128.501769218621,-7.53568301449751,0.001
128.452964164546,-7.35622654501892,10.4183695095992
128.406037348881,-7.17539690423859,20
