time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-18 00:00:00+00:00,1,1,,
2025-01-20 00:00:00+00:00,1,1,1.0,1.0
2025-01-21 00:00:00+00:00,1,1,,
2025-01-23 00:00:00+00:00,1,1,,
2025-01-27 00:00:00+00:00,3,1,2.0,1.0
2025-01-28 00:00:00+00:00,3,1,3.0,2.0
2025-01-29 00:00:00+00:00,2,1,1.0,1.0
2025-01-30 00:00:00+00:00,3,2,4.0,1.0
2025-01-31 00:00:00+00:00,1,1,3.0,1.0
