url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,15,8
/antonioscalaunina/pyANTI-FASc/tree/main,10,4
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,10,3
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs,9,2
/antonioscalaunina/pyANTI-FASc/blob/main/Example1_Tohoku.md,8,3
/antonioscalaunina/pyANTI-FASc/tree/main/bin,5,2
/antonioscalaunina/pyANTI-FASc/tree/main/utils,4,3
/antonioscalaunina/pyANTI-FASc/tree/main/config_files,3,3
/antonioscalaunina/pyANTI-FASc/blob/main/bin/utils/slab.py,3,1
/antonioscalaunina/pyANTI-FASc/tree/main/bin/utils,3,1
