url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,14,2
/antonioscalaunina/pyANTI-FASc/tree/main/bin,9,2
/antonioscalaunina/pyANTI-FASc/tree/main,7,2
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,5,2
/antonioscalaunina/pyANTI-FASc/blob/main/bin/antifasc_main.ipynb,4,1
/antonioscalaunina/pyANTI-FASc/releases,4,1
/antonioscalaunina/pyANTI-FASc/releases/new,4,1
/antonioscalaunina/pyANTI-FASc/upload,4,1
/antonioscalaunina/pyANTI-FASc/tree/main/bin/utils,3,2
/antonioscalaunina/pyANTI-FASc/upload/main/bin,3,1
