url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc/tree/main,3,3
/antonioscalaunina/pyANTI-FASc,3,2
/antonioscalaunina/pyANTI-FASc/tree/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report,3,2
/antonioscalaunina/pyANTI-FASc/blob/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report/report.pdf,2,2
/antonioscalaunina/pyANTI-FASc/tree/github-repo-stats,2,2
/antonioscalaunina/pyANTI-FASc/tree/github-repo-stats/antonioscalaunina/pyANTI-FASc,2,2
/antonioscalaunina/pyANTI-FASc/blob/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report/report.html,2,1
/antonioscalaunina/pyANTI-FASc/blob/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report/report_for_pdf.html,1,1
/antonioscalaunina/pyANTI-FASc/blob/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report/report.md,1,1
/antonioscalaunina/pyANTI-FASc/blob/main/bin/utils/slab.py,1,1
