url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,17,10
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs,10,2
/antonioscalaunina/pyANTI-FASc/tree/main,8,3
/antonioscalaunina/pyANTI-FASc/tree/main/utils,7,3
/antonioscalaunina/pyANTI-FASc/blob/main/Example1_Tohoku.md,5,2
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs/alaskaaleutians/subfaults,5,2
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,4,1
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs/alaskaaleutians,3,2
/antonioscalaunina/pyANTI-FASc/blob/main/utils/sz_slabs/slabs_database,3,1
/antonioscalaunina/pyANTI-FASc/blob/main/bin/antifasc_main.ipynb,2,2
