url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,24,9
/antonioscalaunina/pyANTI-FASc/tree/main/bin,6,2
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Rigidity/Rigidity_variation.csv,3,2
/antonioscalaunina/pyANTI-FASc/tree/main/bin/utils,3,2
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Rigidity/Rigidity_variation_Mak.csv,2,2
/antonioscalaunina/pyANTI-FASc/blob/main/bin/utils/slab.py,2,1
/antonioscalaunina/pyANTI-FASc/blob/main/utils/sz_slabs/slabs_database,2,1
/antonioscalaunina/pyANTI-FASc/tree/main,2,1
/antonioscalaunina/pyANTI-FASc/tree/main/config_files/Rigidity,2,1
/antonioscalaunina/pyANTI-FASc/tree/main/utils,2,1
