url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,8,5
/antonioscalaunina/pyANTI-FASc/commit/ffc2411d85722b73191d306bae8a88a027e34805,2,2
/antonioscalaunina/pyANTI-FASc/blob/main/Example1_Tohoku.md,1,1
