time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-17 00:00:00+00:00,2.0,1.0,,
2024-10-19 00:00:00+00:00,6.0,4.0,,
2024-10-20 00:00:00+00:00,,,8.0,2.0
2024-10-23 00:00:00+00:00,,,1.0,1.0
2024-10-25 00:00:00+00:00,,,4.0,1.0
2024-10-28 00:00:00+00:00,35.0,18.0,1.0,1.0
2024-10-29 00:00:00+00:00,6.0,4.0,,
2024-10-30 00:00:00+00:00,5.0,3.0,,
