url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,21,7
/antonioscalaunina/pyANTI-FASc/tree/main,12,3
/antonioscalaunina/pyANTI-FASc/tree/main/bin,12,2
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,10,3
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs,9,2
/antonioscalaunina/pyANTI-FASc/blob/main/Example1_Tohoku.md,7,3
/antonioscalaunina/pyANTI-FASc/tree/main/bin/utils,5,2
/antonioscalaunina/pyANTI-FASc/blob/main/bin/antifasc_main.ipynb,4,1
/antonioscalaunina/pyANTI-FASc/releases,4,1
/antonioscalaunina/pyANTI-FASc/releases/new,4,1
