url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,27,9
/antonioscalaunina/pyANTI-FASc/blob/main/Example1_Tohoku.md,11,1
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/scaling_relationship.json,6,4
/antonioscalaunina/pyANTI-FASc/tree/main/utils,6,3
/antonioscalaunina/pyANTI-FASc/tree/main,5,4
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs,4,2
/antonioscalaunina/pyANTI-FASc/tree/main/bin,3,3
/antonioscalaunina/pyANTI-FASc/tree/main/config_files,3,3
/antonioscalaunina/pyANTI-FASc/tree/main/output,3,2
/antonioscalaunina/pyANTI-FASc/tree/main/utils/sz_slabs/alaskaaleutians,3,1
