url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,68,7
/antonioscalaunina/pyANTI-FASc/blob/main/Example2_Mediterranean.md,48,2
/antonioscalaunina/pyANTI-FASc/tree/main,40,4
/antonioscalaunina/pyANTI-FASc/tree/main/bin,35,3
/antonioscalaunina/pyANTI-FASc/edit/main/Example2_Mediterranean.md,34,1
/antonioscalaunina/pyANTI-FASc/tree/main/config_files/Parameters,28,3
/antonioscalaunina/pyANTI-FASc/tree/main/config_files,20,3
/antonioscalaunina/pyANTI-FASc/upload,19,1
/antonioscalaunina/pyANTI-FASc/blob/main/Example1_Tohoku.md,16,2
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/scaling_relationship_WC.json,11,3
