url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc/blob/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report/report.pdf,3,2
/antonioscalaunina/pyANTI-FASc,2,2
/antonioscalaunina/pyANTI-FASc/blob/github-repo-stats/antonioscalaunina/pyANTI-FASc/latest-report/report.md,1,1
