1 29 262 296
2 7 292 273
3 38 348 370
4 17 214 228
5 39 431 444
6 32 276 301
7 36 418 429
8 38 370 392
9 5 455 448
10 5 438 449
11 13 173 166
12 10 207 185
13 11 327 337
14 23 201 226
15 16 141 148
16 26 229 258
17 20 189 204
18 16 148 146
19 22 149 152
20 19 136 140
21 19 140 137
22 22 152 145
23 25 162 168
24 28 182 188
25 31 215 196
26 34 249 227
27 30 367 386
28 28 164 182
29 35 340 368
30 31 184 206
31 26 258 269
32 23 226 234
33 17 228 224
34 15 360 383
35 37 287 264
36 30 374 367
37 35 317 340
38 40 318 328
39 41 394 415
40 33 393 409
41 42 445 450
42 4 390 364
43 4 408 390
44 14 261 281
45 8 399 387
46 10 220 207
47 10 209 220
48 18 310 341
49 6 464 469
50 9 430 446
51 2 467 468
52 3 476 477
53 26 269 247
54 8 363 354
55 37 279 287
56 14 266 237
57 38 392 397
58 31 206 215
59 35 368 375
60 35 375 355
61 6 463 464
62 4 412 408
63 14 237 219
64 14 219 233
65 8 387 363
66 20 204 191
67 13 166 151
68 23 234 216
69 17 224 198
70 17 198 180
71 20 191 170
72 16 146 138
73 20 170 165
74 23 192 187
75 23 216 192
76 26 247 218
77 32 284 276
78 35 326 317
79 29 296 305
80 25 168 157
81 32 342 319
82 28 188 175
83 24 339 307
84 21 303 270
85 18 321 294
86 11 337 324
87 38 358 348
88 32 301 333
89 34 241 249
90 38 384 358
91 38 397 384
92 32 333 342
93 41 415 417
94 8 354 382
95 5 435 438
96 11 324 289
97 9 434 430
98 11 289 274
99 7 273 244
100 14 281 266
101 5 456 455
102 8 401 399
103 5 449 456
104 6 469 471
105 75 278 286
106 93 338 306
107 91 313 343
108 66 254 242
109 116 414 428
110 71 235 265
111 113 391 413
112 105 381 388
113 130 460 454
114 119 426 440
115 59 208 186
116 64 205 195
117 99 372 352
118 60 213 222
119 45 159 153
120 65 243 250
121 58 217 211
122 51 177 158
123 49 176 161
124 43 144 142
125 47 155 143
126 52 171 156
127 54 197 181
128 61 225 203
129 71 251 223
130 81 291 257
131 96 329 357
132 50 174 178
133 94 350 359
134 56 194 200
135 82 315 290
136 74 280 255
137 76 285 252
138 98 351 369
139 91 332 299
140 102 323 345
141 81 271 308
142 97 366 347
143 110 403 410
144 106 362 389
145 124 427 441
146 109 356 361
147 119 424 406
148 80 311 295
149 117 422 405
150 73 259 231
151 68 253 236
152 84 302 322
153 130 461 465
154 117 419 432
155 131 457 462
156 134 472 475
157 86 334 312
158 99 327 316
159 87 326 335
160 84 310 275
161 115 423 425
162 67 248 256
163 108 400 407
164 113 418 402
165 129 452 453
166 123 443 442
167 66 214 199
168 59 173 183
169 112 398 377
170 69 260 239
171 55 190 169
172 78 298 272
173 72 268 238
174 58 189 172
175 60 201 179
176 48 167 154
177 49 149 147
178 54 162 160
179 65 229 202
180 75 262 232
181 77 241 230
182 87 279 267
183 92 344 349
184 57 210 193
185 106 393 378
186 63 240 221
187 100 353 325
188 88 320 288
189 89 304 277
190 104 385 376
191 97 318 309
192 85 282 314
193 77 284 297
194 110 394 373
195 116 431 421
196 102 374 380
197 121 436 439
198 93 292 331
199 118 401 404
200 98 360 330
201 122 416 411
202 80 261 246
203 83 293 263
204 90 346 336
205 131 467 466
206 118 435 433
207 128 451 458
208 133 470 473
209 75 286 262
210 93 306 292
211 91 343 348
212 66 242 214
213 116 428 431
214 71 265 276
215 113 413 418
216 105 388 370
217 130 454 455
218 119 440 438
219 59 186 173
220 64 195 207
221 99 352 327
222 60 222 201
223 45 153 141
224 65 250 229
225 58 211 189
226 51 158 148
227 49 161 149
228 43 142 136
229 47 143 140
230 52 156 152
231 54 181 162
232 61 203 182
233 71 223 215
234 81 257 249
235 96 357 367
236 50 178 164
237 94 359 340
238 56 200 184
239 82 290 258
240 74 255 226
241 76 252 228
242 98 369 360
243 91 299 287
244 102 345 374
245 81 308 317
246 97 347 318
247 110 410 394
248 106 389 393
249 124 441 445
250 109 361 390
251 119 406 408
252 80 295 261
253 117 405 399
254 73 231 220
255 68 236 209
256 84 322 310
257 130 465 464
258 117 432 430
259 131 462 467
260 134 475 476
261 86 278 269
262 99 338 363
263 87 313 279
264 84 254 266
265 115 414 392
266 67 235 206
267 108 391 368
268 113 381 375
269 129 460 463
270 123 426 412
271 66 208 237
272 59 205 219
273 112 372 387
274 69 213 204
275 55 159 166
276 78 243 234
277 72 217 224
278 58 177 198
279 60 176 191
280 48 144 146
281 49 155 170
282 54 171 192
283 65 197 216
284 75 225 247
285 77 251 284
286 87 291 326
287 92 329 296
288 57 174 168
289 106 350 342
290 63 194 188
291 100 315 339
292 88 280 303
293 89 285 321
294 104 351 337
295 97 332 358
296 85 323 301
297 77 271 241
298 110 366 384
299 116 403 397
300 102 362 333
301 121 427 415
302 93 356 354
303 118 424 435
304 98 311 324
305 122 422 434
306 80 259 289
307 83 253 273
308 90 302 281
309 131 461 456
310 118 419 401
311 128 457 449
312 133 472 469
313 86 312 278
314 99 316 338
315 87 335 313
316 84 275 254
317 115 425 414
318 67 256 235
319 108 407 391
320 113 402 381
321 129 453 460
322 123 442 426
323 66 199 208
324 59 183 205
325 112 377 372
326 69 239 213
327 55 169 159
328 78 272 243
329 72 238 217
330 58 172 177
331 60 179 176
332 48 154 144
333 49 147 155
334 54 160 171
335 65 202 197
336 75 232 225
337 77 230 251
338 87 267 291
339 92 349 329
340 57 193 174
341 106 378 350
342 63 221 194
343 100 325 315
344 88 288 280
345 89 277 285
346 104 376 351
347 97 309 332
348 85 314 323
349 77 297 271
350 110 373 366
351 116 421 403
352 102 380 362
353 121 439 427
354 93 331 356
355 118 404 424
356 98 330 311
357 122 411 422
358 80 246 259
359 83 263 253
360 90 336 302
361 131 466 461
362 118 433 419
363 128 458 457
364 133 473 472
365 27 344 334
366 11 293 327
367 35 355 326
368 18 294 310
369 36 437 423
370 29 282 248
371 33 420 400
372 36 423 418
373 9 446 452
374 1 451 443
375 17 190 214
376 13 163 173
377 12 385 398
378 21 270 260
379 17 180 190
380 24 307 298
381 21 260 268
382 20 167 189
383 23 187 201
384 20 165 167
385 22 139 149
386 25 150 162
387 26 210 229
388 29 240 262
389 34 212 241
390 37 245 279
391 27 371 344
392 26 218 210
393 33 400 393
394 29 248 240
395 27 334 353
396 24 298 320
397 21 268 304
398 12 396 385
399 40 283 318
400 29 305 282
401 32 319 284
402 41 379 394
403 39 436 431
404 30 395 374
405 39 447 436
406 7 300 292
407 8 382 401
408 15 346 360
409 12 398 416
410 14 233 261
411 11 274 293
412 15 365 346
413 2 470 467
414 5 448 435
415 1 459 451
416 2 474 470
417 262 286 296
418 292 306 273
419 348 343 370
420 214 242 228
421 431 428 444
422 276 265 301
423 418 413 429
424 370 388 392
425 455 454 448
426 438 440 449
427 173 186 166
428 207 195 185
429 327 352 337
430 201 222 226
431 141 153 148
432 229 250 258
433 189 211 204
434 148 158 146
435 149 161 152
436 136 142 140
437 140 143 137
438 152 156 145
439 162 181 168
440 182 203 188
441 215 223 196
442 249 257 227
443 367 357 386
444 164 178 182
445 340 359 368
446 184 200 206
447 258 290 269
448 226 255 234
449 228 252 224
450 360 369 383
451 287 299 264
452 374 345 367
453 317 308 340
454 318 347 328
455 394 410 415
456 393 389 409
457 445 441 450
458 390 361 364
459 408 406 390
460 261 295 281
461 399 405 387
462 220 231 207
463 209 236 220
464 310 322 341
465 464 465 469
466 430 432 446
467 467 462 468
468 476 475 477
469 269 278 247
470 363 338 354
471 279 313 287
472 266 254 237
473 392 414 397
474 206 235 215
475 368 391 375
476 375 381 355
477 463 460 464
478 412 426 408
479 237 208 219
480 219 205 233
481 387 372 363
