1.000000 124.740164 14.885021 -0.000000
2.000000 124.283708 14.638380 -11709.351780
3.000000 123.870678 14.430678 -40000.000000
4.000000 124.971529 14.487063 -0.000000
5.000000 124.495587 14.240060 -12426.450489
6.000000 124.061346 14.022781 -40000.000000
7.000000 125.166196 14.062469 -0.000000
8.000000 124.702224 13.845601 -11988.048376
9.000000 124.300390 13.633397 -40000.000000
10.000000 125.335102 13.670973 -0.000000
11.000000 124.892445 13.463652 -12771.600174
12.000000 124.517792 13.244153 -40000.000000
13.000000 125.492590 13.270191 -0.000000
14.000000 125.099114 13.089810 -13303.595809
15.000000 124.777237 12.892656 -40000.000000
16.000000 125.635194 12.886350 -0.000000
17.000000 125.291302 12.705170 -14695.636394
18.000000 124.996406 12.536562 -40000.000000
19.000000 125.894246 12.532421 -0.000000
20.000000 125.530081 12.336622 -14329.362951
21.000000 125.202137 12.171147 -40000.000000
22.000000 126.160294 12.062590 -0.000000
23.000000 125.742854 11.932331 -13979.845966
24.000000 125.371296 11.812439 -40000.000000
25.000000 126.215606 11.538070 -0.000000
26.000000 125.816448 11.487810 -14218.159767
27.000000 125.471127 11.415554 -40000.000000
28.000000 126.211321 11.139570 -0.000000
29.000000 125.850795 11.071666 -13740.006413
30.000000 125.561550 10.976410 -40000.000000
31.000000 126.313144 10.804620 -0.000000
32.000000 126.024224 10.687143 -15341.357271
33.000000 125.788617 10.577249 -40000.000000
34.000000 126.501387 10.398586 -0.000000
35.000000 126.212789 10.284837 -16072.831165
36.000000 125.965824 10.187584 -40000.000000
37.000000 126.663719 9.962370 -0.000000
38.000000 126.366273 9.873575 -15412.979157
39.000000 126.119755 9.791500 -40000.000000
40.000000 126.789000 9.528212 -0.000000
41.000000 126.495992 9.451201 -14222.837490
42.000000 126.270193 9.389998 -40000.000000
43.000000 126.920105 9.101073 -0.000000
44.000000 126.613519 9.016371 -12629.892429
45.000000 126.388861 8.974292 -40000.000000
46.000000 127.057313 8.689996 -0.000000
47.000000 126.706563 8.595484 -11755.155277
48.000000 126.440938 8.538833 -40000.000000
49.000000 127.146693 8.250077 -0.000000
50.000000 126.809480 8.180313 -13882.683706
51.000000 126.543261 8.108140 -40000.000000
52.000000 127.201845 7.773758 -0.000000
53.000000 126.906606 7.739860 -16134.394703
54.000000 126.657285 7.697046 -40000.000000
55.000000 127.234403 7.312656 -0.000000
56.000000 126.927541 7.291186 -14937.321252
57.000000 126.678712 7.275114 -40000.000000
58.000000 127.280502 6.890339 -0.000000
59.000000 126.966746 6.857672 -14602.395655
60.000000 126.713295 6.831468 -40000.000000
61.000000 127.332113 6.478753 -0.000000
62.000000 127.023095 6.431487 -14772.831976
63.000000 126.771417 6.390183 -40000.000000
64.000000 127.381543 6.090148 -0.000000
65.000000 127.083795 6.011901 -15808.405638
66.000000 126.831444 5.938120 -40000.000000
67.000000 127.494855 5.721647 -0.000000
68.000000 127.239656 5.614019 -16581.094715
69.000000 127.024200 5.522725 -40000.000000
70.000000 127.687718 5.374635 -0.000000
71.000000 127.425152 5.226675 -15087.605955
72.000000 127.210093 5.110111 -40000.000000
73.000000 127.912514 5.028374 -0.000000
74.000000 127.664810 4.865827 -15445.265872
75.000000 127.462565 4.731278 -40000.000000
76.000000 128.154973 4.642098 -0.000000
77.000000 127.917470 4.496334 -16251.588415
78.000000 127.721019 4.373308 -40000.000000
79.000000 128.389201 4.231287 -0.000000
80.000000 128.137996 4.095652 -16116.145063
81.000000 127.925188 3.985555 -40000.000000
82.000000 128.606699 3.833458 -0.000000
83.000000 128.343274 3.697020 -15592.777284
84.000000 128.125114 3.586630 -40000.000000
85.000000 128.812665 3.440699 -0.000000
86.000000 128.547144 3.308387 -15325.655390
87.000000 128.331346 3.200127 -40000.000000
88.000000 129.026545 3.011076 -0.000000
89.000000 128.752318 2.908904 -15554.045521
90.000000 128.527416 2.826528 -40000.000000
91.000000 129.159456 2.537154 -0.000000
92.000000 128.857207 2.476330 -14610.333847
93.000000 128.615850 2.428023 -40000.000000
94.000000 129.215171 2.065715 -0.000000
95.000000 128.921352 2.043163 -15261.545963
96.000000 128.682990 2.024908 -40000.000000
97.000000 129.234122 1.607603 -0.000000
98.000000 128.922301 1.612136 -14378.663589
99.000000 128.672361 1.617465 -40000.000000
100.000000 129.207348 1.184870 -0.000000
101.000000 128.902510 1.200639 -14987.278908
102.000000 128.651937 1.197031 -40000.000000
103.000000 123.966012 14.226729 -40000.000000
104.000000 124.077193 14.534529 -25854.675890
105.000000 124.180868 13.828089 -40000.000000
106.000000 124.183132 14.335369 -26213.225244
107.000000 124.278467 14.131420 -26213.225244
108.000000 124.389648 14.439220 -12067.901134
109.000000 124.397989 13.936728 -26213.225244
110.000000 124.409091 13.438775 -40000.000000
111.000000 124.501307 13.739499 -25994.024188
112.000000 124.511936 14.761701 -5854.675890
113.000000 124.596418 13.548524 -26385.800087
114.000000 124.598906 14.042830 -12207.249432
115.000000 124.617876 14.562541 -6213.225244
116.000000 124.647515 13.068404 -40000.000000
117.000000 124.705119 13.353902 -26385.800087
118.000000 124.733558 14.363562 -6213.225244
119.000000 124.797335 13.654626 -12379.824275
120.000000 124.830892 14.151265 -6213.225244
121.000000 124.834841 13.178154 -26385.800087
122.000000 124.855847 14.686042 -0.000000
123.000000 124.886822 12.714609 -40000.000000
124.000000 124.934210 13.954035 -5994.024188
125.000000 124.938175 12.991233 -26651.797904
126.000000 124.995779 13.276731 -13037.597991
127.000000 125.018663 13.758287 -5994.024188
128.000000 125.034270 12.798913 -27347.818197
129.000000 125.068863 14.274766 -0.000000
130.000000 125.099272 12.353855 -40000.000000
131.000000 125.113773 13.567312 -6385.800087
