"V1","V2","V3"
163.216131283304,-50.0132184659268,0
163.084156205662,-49.8784924338399,20
162.830834128864,-50.3276563087934,0
162.64746023762,-50.2348706020856,20
162.42152704368,-50.6616885290845,0
162.236443502653,-50.570292419756,20
162.014740301399,-50.9936639109021,0
161.828629630444,-50.9031004509531,20
161.605568079326,-51.3275860708884,0
161.418436193379,-51.2378503910188,20
161.198706108279,-51.6596228520764,0
161.010553181064,-51.5707148480194,20
160.792193624444,-51.9913744145197,0
160.602632019461,-51.9036104365173,20
160.387615335473,-52.3215474958994,0
160.195892538785,-52.243742000024,20
160.035615963168,-52.6813035084994,0
159.842968073623,-52.612698510053,20
159.683130701108,-53.0443633299149,0
159.49347680503,-52.9780658590132,20
159.33601043802,-53.4018971946961,0
159.141218201217,-53.3463262623639,20
159.075898616413,-53.7876015412287,0
158.891011263832,-53.7463362765395,20
158.829018566587,-54.1804505846906,0
158.645514071699,-54.1405084065387,20
158.569917162343,-54.5927470668485,0
158.410043042879,-54.5185823643971,20
