"V1","V2","V3"
295.36203443855,-57.9626016540452,0
295.672429039192,-57.4071877875134,8.23815470894373
296.020436986592,-56.8633383477895,18.786389830043
296.302499933269,-56.3147440772882,35.481301126403
296.563492564929,-55.7696569048408,55
294.535092295211,-57.7619974604841,0
294.921929278593,-57.2247692006624,8.19684645202465
295.283502959749,-56.6868752472044,18.7367474417871
295.578270339623,-56.146516371965,35.4410060746459
295.91532868647,-55.6212569353254,55
293.749644163433,-57.5714592190394,0
294.162530538176,-57.0424319794086,8.12313395661343
294.54417674509,-56.5117762755769,18.6220359310437
294.866304883948,-55.980370678693,35.4244076268052
295.237215580317,-55.4659999316478,55
292.982812662307,-57.3854370918331,0
293.409227776748,-56.8621673429868,8.03910839035258
293.809469731078,-56.3383410358559,18.4848521307501
294.177504022247,-55.8196480839482,35.4077615422555
294.547524100342,-55.3080920029614,55
292.219653240631,-57.2003057613426,0
292.657317100559,-56.6821457579296,7.95301589709865
293.09242490924,-56.1690834943711,18.3443428734553
293.481971746054,-55.6578854939738,35.3744541782475
293.848337634834,-55.1480101596097,55
291.457218070196,-57.0153501221056,0
291.903196197657,-56.5012876639484,7.86785386478212
292.373440859001,-55.9997391460467,18.1862836394049
292.79050839455,-55.4976618248554,35.3226707145667
293.15358292479,-54.9889429822817,55
290.69178004307,-56.8296660375773,0
291.150778716564,-56.3206402480397,7.7823891372841
291.638243165368,-55.8257631243102,18.0468953691557
292.098294245666,-55.3376169623858,35.259326564879
292.462264676901,-54.8306626010976,55
289.915483880979,-56.6165434848741,0
290.411839496804,-56.1257766296163,7.92417178078484
290.910673718783,-55.6423370281212,18.3067174395921
291.394573513372,-55.1689032706759,35.3820220283576
291.782120448204,-54.6749405605236,55
289.177155330239,-56.3736071943426,0
289.687620470249,-55.9030776926218,7.51100316474112
290.208515890648,-55.4431814230489,17.7185560954554
290.704494225783,-54.9928913105098,35.5510089993451
291.140295817388,-54.5279919686843,55
288.453600528565,-56.1355319940628,0
288.978245225581,-55.6665070444283,7.32699243329104
289.538107452438,-55.2153552205771,16.6291465248391
290.073723425783,-54.7755134390991,34.288698409515
290.599035096337,-54.3431137472679,55
287.71720746824,-55.8932325416671,0
288.300694839487,-55.4255934086995,7.3578904539114
288.925820624129,-54.9809269909525,16.5345484586754
289.505618063563,-54.5375679431369,34.2347199168369
290.070847831198,-54.1002802479794,55
286.981078200145,-55.578413129057,0
287.662046089638,-55.1500490776945,7.94719318573544
288.328649339415,-54.7202262274288,17.2682022127371
288.959284792631,-54.2939257186339,34.5587577142099
289.537977799367,-53.8552938422452,55
286.361553325537,-55.1989552988097,0
287.092881792425,-54.8220694389347,7.74531948589641
287.777348908154,-54.4272403309929,18.2514436937259
288.439327470899,-54.038774684483,35.463098404381
289.011978482823,-53.6134662427173,55
285.789637011532,-54.8486576298832,0
286.503183888222,-54.4803638655882,7.1519847500565
