"V1","V2","V3"
121.331882789877,-11.4772539503631,0
121.229210956942,-10.9562485342856,6.75484311152542
121.304734899855,-10.4310057712758,17.5272438623464
121.308802509954,-9.91417452460274,31.4163914195014
121.212272728364,-9.4636061321485,50
120.830412192483,-11.4448230975674,0
120.822528404984,-10.9323821904838,6.79475874452646
120.870801271054,-10.4240347589864,16.2203334091845
120.894408315584,-9.9246041929218,30.4170602654325
120.880655756488,-9.43822010831025,50
120.372138137998,-11.4151858399363,0
120.380211911299,-10.9019326124843,5.86517700257044
120.436049625383,-10.3949148075653,15.1047238545072
120.468716693359,-9.8974104303897,30.273727339028
120.475329725509,-9.4110402683467,50
119.935361677202,-11.386938861833,0
119.970275906947,-10.8732566959573,5.62654960984058
120.014542206313,-10.3637296615562,14.6156207642753
120.043019251113,-9.8648941745867,29.8247654879864
120.064404374618,-9.3787403116694,50
119.527742185317,-11.3605775098554,0
119.559162713148,-10.8428945169168,4.87923507819699
119.592495532765,-10.3295083291274,13.8885080812082
119.617178432622,-9.82665512852423,28.90601353984
119.64648634156,-9.34064076958724,50
119.161547907367,-11.3416665703152,0
119.175176083069,-10.8204319025254,4.96802800089213
119.180892128021,-10.3029814993788,13.8759917216665
119.19606301281,-9.79674749917463,28.9283258087447
119.221172714504,-9.30765981961703,50
118.774590960191,-11.341666571771,0
118.775706406018,-10.813251257956,5.38759557835258
118.779234962955,-10.2887769069568,14.5282319012401
118.782680935719,-9.774579890609,29.5207943870076
118.794613379132,-9.27493832016759,50
118.35120123021,-11.341666571771,0
118.35378801322,-10.8110510002795,5.65160688451047
118.362001787078,-10.2847430685708,15.1039512864194
118.364895752743,-9.76777763884121,29.9924836999304
118.365049425884,-9.26377904674987,50
117.897708553658,-11.3416665729702,0
117.907724108922,-10.8162663201451,5.90326787027097
117.927773056645,-10.2957444115959,15.9121810694296
117.938418631564,-9.7842778003997,31.007439126453
117.937062085738,-9.28209908897938,50
117.435791449177,-11.3416665710598,0
117.454950047072,-10.8233698657345,5.76148981071685
117.486327506909,-10.3111602361779,16.2249928348677
117.506215168774,-9.80703386192864,31.3809955382248
117.503079613839,-9.3110314429919,50
116.94833215514,-11.3122119314671,0
116.984209143543,-10.8108353019746,5.23824909161319
117.041277493986,-10.3170993393435,15.4280592971352
117.072948433401,-9.83098779768534,30.6138073733004
117.071354081341,-9.35509147777085,50
116.491417018813,-11.274827963571,0
116.533033139299,-10.7859299073391,4.62334419078594
116.588691753116,-10.3032056341239,13.5687533927251
116.625645899155,-9.83164868227513,28.9945840018596
116.639216489257,-9.375035996842,50
116.045130428931,-11.2383136053164,0
116.087012276776,-10.7489886707203,4.31836444700981
116.14116422097,-10.2652402197517,12.7172044620883
116.175456037898,-9.79556598030578,28.930407278396
116.205005388836,-9.33993806749317,50
115.597141316743,-11.201659954629,0
115.653452542081,-10.7062796265276,4.41588113823682
115.699149789866,-10.2146971002172,13.3106896902344
115.725945692985,-9.73857545018683,30.292714987771
115.764145767615,-9.27071789862643,50
115.138888421911,-11.145623891209,0
115.20336918802,-10.6531857538923,4.61240387212991
115.25552238473,-10.1648514486953,14.0783137827922
115.280776146148,-9.69232647496916,31.7761919571249
115.308493452177,-9.21993188211921,50
114.679262235909,-11.0826613939365,0
114.7501345396,-10.6019192331596,4.66929782814254
114.801309031462,-10.1250444855685,14.4939757962554
114.833289953905,-9.6668246827168,33.0593096744059
114.862346201102,-9.2019704288266,50
