"V1","V2","V3"
127.353702800048,5.07000540862435,0.001
127.041393977069,5.07008335753929,19.7904972049273
126.730278355573,5.07008320476841,40
127.363561140871,4.6516749975072,0.001
127.05442638079,4.64424926230335,20.085592600256
126.743348051554,4.63670183284214,40
127.393731931841,4.23029133836182,0.001
127.076764340932,4.21657253928681,19.5629740968631
126.762260010693,4.21305340222489,40
127.457878459725,3.80269983785369,0.001
127.106733111397,3.78999436072636,18.0850323591843
126.772362372291,3.79667591241311,40
127.457148184663,3.33002173340388,0.001
127.104844783738,3.36350254310827,19.5659608640419
126.7565654088,3.40708345669969,40
127.35028885672,2.80292420724435,0.001
127.010129296063,2.94461254473847,19.7196816557506
126.669835999976,3.08207009786626,40
127.068277079033,2.42586011626878,0.001
126.779214312711,2.59338302991103,18.8490472532264
126.488490484098,2.73936995644329,40
126.843474113666,2.09738213268785,0.001
126.562548760697,2.22568404444336,19.9511775492956
126.276613916267,2.34387332282189,40
126.719106931701,1.71038512764721,0.001
126.425345927544,1.82052938479228,19.8188257872614
126.132947021553,1.93190993383478,40
126.55280218058,1.31381225941534,0.001
126.263183117563,1.42673620862179,19.9082106877376
125.973714085007,1.54354858440728,40
126.385578543223,0.932220773330178,0.001
126.095229993366,1.03483815713919,19.9221880264572
125.802962922503,1.13443067383027,40
126.271679699965,0.559905629862629,0.001
125.973852346114,0.622493510466895,20.0098569691613
125.674539684465,0.684763390086149,40
126.236541969322,0.177555898880466,0.001
125.92427260458,0.201429984580943,19.8710584903452
125.612418836809,0.227136226390778,40
126.194877254858,-0.225203603920213,0.001
125.885791150108,-0.217008890286592,20.4638326108799
125.574815119784,-0.207332032003822,40
